"order_id","order_date","customer_id","customer_name","city","pincode","product_id","product_name","category","quantity","price","discount","total_amount","payment_method","delivery_type","order_status","vendor_id","vendor_name","coupon_code","rating","is_returned","delivery_time_days"
"8881","2024-09-29","C000297","Customer_297","Gorakhpur","188258","P1006","WholeWheatAtta_5kg","Grocery","1","232","41","191","UPI","Standard","Delivered","V0139","Vendor_139","FREESHIP","","N","4"
"8882","2025-06-19","C005688","Customer_5688","Patna","344766","P1047","LipBalm","PersonalCare","2","204","79","329","COD","Standard","Delivered","V0141","Vendor_141","SAVE20","","N","2"
"8883","2024-11-29","C001020","Customer_1020","Gaya","490609","P1003","Paneer_200g","Dairy","2","133","0","266","Wallet","Standard","Out for Delivery","V0095","Vendor_95","","","N","2"
"8884","2024-06-26","C007511","Customer_7511","Shimla","681528","P1031","TomatoKetchup_500g","Grocery","2","184","0","368","Wallet","Standard","Processing","V0070","Vendor_70","","","N","3"
"8885","2024-07-01","C002792","Customer_2792","Gorakhpur","478381","P1049","BabyWipes","Baby","2","242","0","484","Card","Standard","Delivered","V0131","Vendor_131","","","N","2"
"8886","2024-10-22","C003836","Customer_3836","Dehradun","165657","P1049","BabyWipes","Baby","1","146","0","146","COD","Standard","Delivered","V0186","Vendor_186","","","N","4"
"8887","2025-03-22","C005603","Customer_5603","Jalandhar","154427","P1050","Handwash_250ml","Household","1","194","0","194","COD","Express","Cancelled","V0169","Vendor_169","","","N","2"
"8888","2024-10-11","C005322","Customer_5322","Gurgaon","550498","P1022","Tea_250g","Beverages","2","120","0","240","Wallet","Standard","Delivered","V0108","Vendor_108","","","N","3"
"8889","2024-06-18","C007313","Customer_7313","Gwalior","464761","P1001","Almonds_1kg","Grocery","2","223","0","446","COD","Standard","Delivered","V0069","Vendor_69","","5","N","2"
"8890","2025-07-23","C004869","Customer_4869","Jalandhar","859338","P1042","Maggie_2pack","Snacks","1","65","0","65","Wallet","Express","Delivered","V0117","Vendor_117","","4","N","1"
"8891","2025-10-12","C004380","Customer_4380","Chennai","898417","P1015","FloorCleaner_1L","Household","1","195","31","164","UPI","Standard","Delivered","V0030","Vendor_30","SAVE20","","N","3"
"8892","2025-10-09","C004127","Customer_4127","Ahmedabad","143989","P1043","OlivesJar","Grocery","3","133","0","399","Wallet","Express","Processing","V0083","Vendor_83","","","N","2"
"8893","2025-05-22","C005505","Customer_5505","Gorakhpur","674535","P1015","FloorCleaner_1L","Household","1","143","13","130","NetBanking","Standard","Delivered","V0006","Vendor_6","SAVE20","4","N","2"
"8894","2024-11-30","C007414","Customer_7414","Gwalior","653979","P1045","SurgicalGloves","Household","2","267","101","433","Wallet","Standard","Delivered","V0104","Vendor_104","NEWUSER50","","N","3"
"8895","2025-09-25","C007431","Customer_7431","Ludhiana","675018","P1019","FrozenPeas_500g","Frozen","2","221","0","442","COD","Standard","Delivered","V0121","Vendor_121","","5","N","1"
"8896","2025-03-05","C000709","Customer_709","Jodhpur","826210","P1007","OliveOil_500ml","Grocery","2","193","0","386","COD","Standard","Delivered","V0096","Vendor_96","","","N","3"
"8897","2025-07-22","C004368","Customer_4368","Ahmedabad","994482","P1029","Cheese_200g","Dairy","2","119","0","238","Wallet","Standard","Delivered","V0033","Vendor_33","","5","N","1"
"8898","2024-08-05","C002417","Customer_2417","Patna","152623","P1019","FrozenPeas_500g","Frozen","1","328","0","328","UPI","Standard","Delivered","V0065","Vendor_65","","3","N","3"
"8899","2025-10-10","C007987","Customer_7987","Jalandhar","790651","P1050","Handwash_250ml","Household","2","218","0","436","Card","Standard","Delivered","V0192","Vendor_192","","4","N","2"
"8900","2025-10-30","C004914","Customer_4914","Pune","359604","P1027","Cereal_500g","Grocery","3","163","0","489","COD","Standard","Delivered","V0152","Vendor_152","","","N","2"
"8901","2024-12-12","C005827","Customer_5827","Ahmedabad","676601","P1041","BreadLoaf","Bakery","2","109","0","218","Wallet","Standard","Delivered","V0193","Vendor_193","","","N","2"
"8902","2025-10-18","C001442","Customer_1442","Pune","219784","P1019","FrozenPeas_500g","Frozen","1","348","0","348","COD","Express","Delivered","V0144","Vendor_144","","4","N","0"
"8903","2025-03-10","C002325","Customer_2325","Bhopal","416379","P1033","SoyaChunks_500g","Grocery","2","258","0","516","UPI","Standard","Delivered","V0079","Vendor_79","","","N","2"
"8904","2025-03-21","C004787","Customer_4787","Asansol","375759","P1042","Maggie_2pack","Snacks","1","72","0","72","Card","Standard","Delivered","V0081","Vendor_81","","","N","3"
"8905","2025-09-30","C001897","Customer_1897","Raipur","606549","P1039","InstantNoodlesPack","Snacks","1","78","0","78","Card","Standard","Delivered","V0195","Vendor_195","","3","N","2"
"8906","2024-04-16","C006127","Customer_6127","Rajkot","260843","P1010","Eggs_12pc","Dairy","1","116","16","100","UPI","Standard","Delivered","V0126","Vendor_126","SAVE20","4","N","2"
"8907","2024-06-01","C006788","Customer_6788","Aligarh","275794","P1030","Pasta_500g","Grocery","3","246","0","738","Card","Standard","Delivered","V0166","Vendor_166","","4","N","2"
"8908","2024-08-23","C004637","Customer_4637","Ludhiana","100072","P1015","FloorCleaner_1L","Household","2","84","0","168","Card","Standard","Delivered","V0025","Vendor_25","","4","N","1"
"8909","2025-10-25","C005075","Customer_5075","Raipur","728234","P1041","BreadLoaf","Bakery","1","68","0","68","Card","Standard","Cancelled","V0115","Vendor_115","","","N","2"
"8910","2024-07-13","C000081","Customer_81","Mumbai","141828","P1023","Coffee_200g","Beverages","3","178","0","534","NetBanking","Express","Delivered","V0033","Vendor_33","","4","N","1"
"8911","2025-10-26","C003047","Customer_3047","Chandigarh","376717","P1045","SurgicalGloves","Household","1","233","0","233","NetBanking","Standard","Delivered","V0072","Vendor_72","","5","N","3"
"8912","2024-02-07","C006101","Customer_6101","Pune","803571","P1037","EnergyDrink_500ml","Beverages","1","148","0","148","Wallet","Standard","Delivered","V0167","Vendor_167","","","N","3"
"8913","2025-03-06","C000939","Customer_939","Ludhiana","356402","P1009","Rice_5kg","Grocery","1","191","0","191","Wallet","Express","Delivered","V0065","Vendor_65","","5","N","2"
"8914","2024-12-12","C007454","Customer_7454","Coimbatore","971894","P1049","BabyWipes","Baby","1","195","0","195","COD","Standard","Delivered","V0086","Vendor_86","","","N","3"
"8915","2025-07-10","C007468","Customer_7468","Mumbai","765392","P1027","Cereal_500g","Grocery","1","198","16","182","NetBanking","Express","Delivered","V0091","Vendor_91","FREESHIP","","N","2"
"8916","2024-10-27","C006039","Customer_6039","Tirupati","699139","P1039","InstantNoodlesPack","Snacks","2","96","0","192","UPI","Express","Delivered","V0096","Vendor_96","","","N","1"
"8917","2024-12-04","C005856","Customer_5856","Bengaluru","876010","P1048","BabyDiapers","Baby","2","244","0","488","NetBanking","Standard","Delivered","V0016","Vendor_16","","","N","4"
"8918","2025-02-20","C006826","Customer_6826","Bhopal","301407","P1012","Shampoo_200ml","PersonalCare","1","219","0","219","UPI","Express","Delivered","V0132","Vendor_132","","4","N","0"
"8919","2025-11-23","C003413","Customer_3413","Pune","795733","P1021","FrozenFish_1kg","Frozen","1","202","0","202","COD","Express","Delivered","V0166","Vendor_166","","5","N","1"
"8920","2024-01-25","C005283","Customer_5283","Patna","322300","P1012","Shampoo_200ml","PersonalCare","2","173","0","346","Wallet","Standard","Delivered","V0064","Vendor_64","","5","N","2"
"8921","2025-06-27","C002184","Customer_2184","Ranchi","785277","P1017","MobileCharger","Electronics","2","822","0","1644","NetBanking","Standard","Delivered","V0057","Vendor_57","","","N","1"
"8922","2025-04-17","C000292","Customer_292","Jodhpur","807373","P1026","Juice_1L","Beverages","3","180","0","540","COD","Express","Delivered","V0152","Vendor_152","","","N","0"
"8923","2025-07-23","C005258","Customer_5258","Mumbai","734316","P1005","Apple_1kg","Fruits","3","151","0","453","NetBanking","Standard","Delivered","V0133","Vendor_133","","","N","2"
"8924","2024-01-04","C001232","Customer_1232","Indore","980039","P1041","BreadLoaf","Bakery","1","70","0","70","UPI","Standard","Delivered","V0046","Vendor_46","","","N","3"
"8925","2025-05-28","C005262","Customer_5262","Tirupati","566503","P1020","Chicken_1kg","Meat","1","294","0","294","Wallet","Standard","Delivered","V0106","Vendor_106","","","N","2"
"8926","2024-05-22","C007743","Customer_7743","Patna","560548","P1020","Chicken_1kg","Meat","2","397","0","794","NetBanking","Standard","Delivered","V0151","Vendor_151","","5","N","3"
"8927","2024-04-08","C007976","Customer_7976","Thiruvananthapuram","561510","P1026","Juice_1L","Beverages","1","163","0","163","NetBanking","Express","Delivered","V0101","Vendor_101","","4","N","2"
"8928","2025-11-16","C000995","Customer_995","Agra","988100","P1039","InstantNoodlesPack","Snacks","1","71","9","62","Card","Standard","Returned","V0146","Vendor_146","NEWUSER50","","Y","3"
"8929","2025-02-07","C004563","Customer_4563","Gorakhpur","816170","P1044","Pickle_500g","Grocery","2","163","39","287","NetBanking","Standard","Processing","V0088","Vendor_88","SAVE20","","N","2"
"8930","2025-01-15","C005156","Customer_5156","Kolkata","646368","P1014","Detergent_2kg","Household","2","270","0","540","COD","Standard","Delivered","V0189","Vendor_189","","5","N","1"
"8931","2024-10-18","C007667","Customer_7667","Dehradun","169253","P1022","Tea_250g","Beverages","2","117","51","183","COD","Standard","Delivered","V0174","Vendor_174","SAVE20","5","N","3"
"8932","2024-11-20","C003635","Customer_3635","Indore","127639","P1037","EnergyDrink_500ml","Beverages","1","150","0","150","COD","Standard","Delivered","V0057","Vendor_57","","4","N","3"
"8933","2024-09-04","C003802","Customer_3802","Ahmedabad","359743","P1027","Cereal_500g","Grocery","1","225","50","175","Wallet","Standard","Delivered","V0196","Vendor_196","SAVE20","","N","2"
"8934","2024-05-29","C007914","Customer_7914","Asansol","521580","P1013","BathSoap_75g","PersonalCare","2","168","0","336","NetBanking","Standard","Out for Delivery","V0007","Vendor_7","","","N","2"
"8935","2025-10-19","C003598","Customer_3598","Dehradun","511881","P1027","Cereal_500g","Grocery","2","225","0","450","COD","Express","Delivered","V0129","Vendor_129","","5","N","1"
"8936","2025-03-11","C005195","Customer_5195","Jaipur","968057","P1033","SoyaChunks_500g","Grocery","2","150","0","300","Wallet","Standard","Processing","V0189","Vendor_189","","","N","2"
"8937","2024-01-23","C003061","Customer_3061","Jaipur","272421","P1020","Chicken_1kg","Meat","2","366","143","589","UPI","Standard","Delivered","V0082","Vendor_82","NEWUSER50","5","N","2"
"8938","2024-01-07","C001163","Customer_1163","Mysore","606459","P1041","BreadLoaf","Bakery","1","58","0","58","Card","Standard","Delivered","V0145","Vendor_145","","4","N","3"
"8939","2024-08-22","C006929","Customer_6929","Raipur","201913","P1042","Maggie_2pack","Snacks","2","72","0","144","NetBanking","Express","Delivered","V0060","Vendor_60","","","N","1"
"8940","2024-07-30","C006911","Customer_6911","Bengaluru","734119","P1010","Eggs_12pc","Dairy","1","89","0","89","Wallet","Standard","Delivered","V0046","Vendor_46","","","N","1"
"8941","2025-11-22","C007134","Customer_7134","Gurgaon","492395","P1012","Shampoo_200ml","PersonalCare","2","195","0","390","UPI","Standard","Returned","V0050","Vendor_50","","","Y","3"
"8942","2025-03-21","C001081","Customer_1081","Jaipur","611013","P1027","Cereal_500g","Grocery","3","209","0","627","Wallet","Standard","Delivered","V0172","Vendor_172","","","N","1"
"8943","2024-05-04","C003812","Customer_3812","Gurgaon","985404","P1032","Mayonnaise_250g","Grocery","1","199","0","199","Card","Standard","Delivered","V0188","Vendor_188","","","N","3"
"8944","2025-06-22","C002545","Customer_2545","Jaipur","293265","P1020","Chicken_1kg","Meat","1","523","0","523","NetBanking","Express","Delivered","V0074","Vendor_74","","5","N","1"
"8945","2024-07-03","C005785","Customer_5785","Vadodara","676589","P1006","WholeWheatAtta_5kg","Grocery","2","210","0","420","UPI","Standard","Delivered","V0067","Vendor_67","","","N","4"
"8946","2025-02-19","C005751","Customer_5751","Kolkata","194056","P1044","Pickle_500g","Grocery","3","174","0","522","NetBanking","Standard","Delivered","V0100","Vendor_100","","4","N","3"
"8947","2025-08-28","C007491","Customer_7491","Ahmedabad","456550","P1039","InstantNoodlesPack","Snacks","2","53","0","106","UPI","Standard","Delivered","V0073","Vendor_73","","","N","2"
"8948","2025-01-03","C001870","Customer_1870","Nagpur","593820","P1046","FaceWash_100ml","PersonalCare","2","162","0","324","UPI","Express","Delivered","V0097","Vendor_97","","4","N","1"
"8949","2025-05-13","C005395","Customer_5395","Solapur","666209","P1022","Tea_250g","Beverages","1","161","0","161","COD","Express","Delivered","V0073","Vendor_73","","5","N","1"
"8950","2024-12-01","C002753","Customer_2753","Surat","282649","P1023","Coffee_200g","Beverages","3","213","0","639","Card","Standard","Delivered","V0011","Vendor_11","","","N","1"
"8951","2024-02-24","C000251","Customer_251","Kanpur","415971","P1028","Butter_200g","Dairy","3","145","0","435","NetBanking","Standard","Processing","V0185","Vendor_185","","","N","2"
"8952","2025-04-27","C004577","Customer_4577","Jalandhar","896134","P1034","PeanutButter_350g","Grocery","2","193","28","358","Wallet","Express","Delivered","V0031","Vendor_31","NEWUSER50","4","N","1"
"8953","2024-07-22","C002245","Customer_2245","Chennai","229835","P1045","SurgicalGloves","Household","1","231","0","231","UPI","Standard","Processing","V0101","Vendor_101","","","N","1"
"8954","2024-12-02","C007007","Customer_7007","Bhubaneswar","210383","P1009","Rice_5kg","Grocery","2","183","29","337","NetBanking","Express","Processing","V0089","Vendor_89","FESTIVE10","","N","1"
"8955","2025-11-05","C007162","Customer_7162","Chennai","485223","P1006","WholeWheatAtta_5kg","Grocery","3","223","0","669","Card","Standard","Delivered","V0058","Vendor_58","","","N","4"
"8956","2025-05-15","C004454","Customer_4454","Meerut","495689","P1035","CookingGasRefill","Household","1","233","0","233","Card","Standard","Processing","V0073","Vendor_73","","","N","2"
"8957","2024-11-25","C000280","Customer_280","Lucknow","376665","P1012","Shampoo_200ml","PersonalCare","1","216","0","216","Wallet","Standard","Cancelled","V0037","Vendor_37","","","N","3"
"8958","2025-07-09","C003774","Customer_3774","Raipur","702956","P1024","BiscuitsPack","Snacks","2","78","0","156","UPI","Express","Delivered","V0150","Vendor_150","","","N","2"
"8959","2025-04-06","C006888","Customer_6888","Jalandhar","181433","P1019","FrozenPeas_500g","Frozen","1","249","0","249","UPI","Standard","Delivered","V0146","Vendor_146","","5","N","2"
"8960","2025-02-02","C002800","Customer_2800","Asansol","588422","P1019","FrozenPeas_500g","Frozen","1","324","0","324","Card","Standard","Delivered","V0160","Vendor_160","","","N","2"
"8961","2024-07-04","C002589","Customer_2589","Agra","563330","P1011","Toothpaste_100g","PersonalCare","1","164","0","164","COD","Standard","Delivered","V0140","Vendor_140","","","N","4"
"8962","2024-07-01","C003567","Customer_3567","Amritsar","449400","P1044","Pickle_500g","Grocery","2","172","0","344","UPI","Standard","Delivered","V0169","Vendor_169","","","N","3"
"8963","2025-11-22","C002806","Customer_2806","Meerut","599226","P1046","FaceWash_100ml","PersonalCare","2","217","0","434","NetBanking","Standard","Delivered","V0102","Vendor_102","","4","N","2"
"8964","2024-12-23","C001896","Customer_1896","Bengaluru","143299","P1033","SoyaChunks_500g","Grocery","1","159","0","159","Card","Express","Processing","V0101","Vendor_101","","","N","1"
"8965","2024-06-02","C003299","Customer_3299","Ahmedabad","108643","P1034","PeanutButter_350g","Grocery","3","223","0","669","Wallet","Express","Delivered","V0057","Vendor_57","","5","N","0"
"8966","2024-12-17","C007194","Customer_7194","Durgapur","319009","P1026","Juice_1L","Beverages","2","126","0","252","Card","Standard","Processing","V0073","Vendor_73","","","N","2"
"8967","2024-08-23","C002175","Customer_2175","Bhubaneswar","486352","P1008","Sugar_1kg","Grocery","1","213","35","178","COD","Express","Delivered","V0179","Vendor_179","FREESHIP","","N","1"
